ID(非必填),縣市(必填),鄉鎮(必填),村里(可不填),鄰(可不填),地址(必填)
3719,高雄市,林園區,,,林園北路236號
3720,高雄市,林園區,,,中芸里西溪路56~20號
3721,高雄市,前金區,,,民生二路37號
3722,臺南市,關廟區,,,文化街1號
3723,臺南市,關廟區,,,文化街1號
3812,臺南市,鹽水區,,,
3813,屏東縣,屏東市,,,青島街106號
3814,屏東縣,屏東市,,,豐榮街50巷7號
3815,臺北市,內湖區,,,內湖路一段594號
3816,新北市,中和區,,,中正路764號7樓
3817,臺北市,（近辛,,,亥路三段與復興南路二段交會處）
3818,臺北市,羅斯福,,,路四段一號
3609,新北市,新莊區,,,建中街116巷3弄2號
3610,新北市,新莊區,,,建中街116巷3弄2號
3611,新北市,新莊區,,,新莊路527號
3612,新北市,新莊區,,,中信街74號
3613,新北市,新莊區,,,中信街74號
3614,新北市,新莊區,,,四維路186巷2號
3615,新北市,新莊區,,,建安街26巷4號
3616,新北市,新莊區,,,
3617,臺南市,安平區,,,育平路320號
3618,桃園市,中壢區,,,環北路380號
3619,臺中市,豐原區,,,臺中市豐原區水源路17巷2號
3620,高雄市,鹽埕區,,,019鄰中正四路272號
3953,臺南市,中西區,,,南門路與樹林街交叉路口
3954,臺南市,中西區,,,南門路與樹林街交叉路口
3955,臺南市,中西區,,,南門路與樹林街交叉路口
3956,臺南市,中西區,,,南門路與樹林街交叉路口
3957,臺南市,中西區,,,南門路與樹林街交叉路口
3958,高雄市,湖內區,,,3鄰保生路101號
3959,臺中市,新社區,,,社街四段1巷1號
3960,臺南市,永康區,,,永大二路88號
3961,新北市,板橋區,,,貴興路139號
3724,臺南市,關廟區,,,文化街1號
3725,高雄市,美濃區,,,6鄰中正路一段59號
3726,高雄市,左營區,,,博愛三路453號
3727,臺南市,歸仁區,,,文化街2段16號
3728,新竹市,北區,,,西門街258號
3729,臺南市,中西區,,,中正路1-1號
3730,高雄市,永安區,,,005鄰永華路49號
3731,高雄市,鼓山區,,,4鄰鼓山三路19-3號
3819,臺北市,大安區,,,新生南路三段94號B1
3820,,,,,
3821,,,,,
3822,,,,,
3823,臺北市,中正區,,,中山南路21號
3621,新北市,石碇區,,,碇坪路一段65號
3622,新北市,萬里區,,,瑪鍊路２２１號４樓
3623,新北市,雙溪區,,,太平路50號3樓
3624,臺中市,清水區,,,忠貞路21號
3625,臺南市,新營區,,,中正路23號
3626,臺中市,北區,,,
3627,高雄市,美濃區,,,6鄰中正路一段59號
3962,臺中市,神岡區,,,中山路1460號
3963,臺中市,神岡區,,,中山路1460號
3964,臺中市,神岡區,,,中山路1460號
3965,臺中市,神岡區,,,中山路1460號
3966,臺中市,神岡區,,,中山路1460號
3967,臺北市,全區域,,,
3968,臺中市,神岡區,,,中山路1460號
3969,臺中市,神岡區,,,中山路1460號
3970,臺北市,中正區,,,八德路一段1號
3971,臺北市,中正區,,,八德路一段1號
3972,臺中市,大雅區,,,
3973,臺北市,中正區,,,八德路一段1號
3732,臺南市,將軍區,,,180-50號
3733,臺南市,下營區,,,文化街117號
3734,臺南市,東區,,,中華東路三段332號
3735,高雄市,苓雅區,,,8鄰青年二路101號4-5樓
3736,高雄市,燕巢區,,,2鄰中民路592號
3737,高雄市,湖內區,,,3鄰保生路101號
3738,苗栗縣,卓蘭鎮,,,
3739,新北市,新莊區,,,西盛街216號
3740,臺南市,新營區,,,中正路23號
3741,臺南市,新營區,,,中正路23號
3824,,,,,
3825,臺東縣,臺東市,,,台東市大同路254號
3826,臺中市,西區,,,五權西路一段2號
3827,臺中市,西區,,,五權西路一段2號
3828,新竹縣,竹北市,,,縣政九路146號
3829,台北市,中山南,,,路21-1號
3830,嘉義市,忠孝路,,,275號
3831,高雄市,鳳山區,,,三多一路1號
3832,台北市,中正區,,,八德路一段1號
3833,彰化縣,員林市,,,員林大道二段99號
3834,高雄市,苓雅區,,,五福一路67號
3835,高雄市,左營區,,,2鄰啟文路12號
3836,臺南市,新營區,,,中正路23號
3628,臺中市,北區,,,
3629,臺中市,清水區,,,忠貞路21號
3630,臺中市,豐原區,,,圓環東路782號
3631,臺中市,豐原區,,,圓環東路782號
3632,臺中市,清水區,,,忠貞路21號
3633,臺中市,豐原區,,,圓環東路782號
3634,臺中市,全區域,,,
3974,臺北市,中正區,,,八德路一段1號
3975,新北市,三重區,,,重新路一段108號3樓
3976,,,,,
3977,新竹縣,竹北市,,,縣政九路146號
3978,新竹縣,竹北市,,,縣政九路146號
3979,新竹縣,竹北市,,,縣政九路146號
3980,新竹縣,竹北市,,,縣政九路146號
3981,新竹縣,竹北市,,,縣政九路146號
3742,臺南市,新營區,,,中正路23號
3743,臺南市,新營區,,,中正路23號
3744,臺南市,新營區,,,中正路23號
3745,臺南市,楠西區,,,
3746,新北市,板橋區,,,陽明街166號
3747,新北市,深坑區,,,深坑街10號1樓
3748,臺南市,中西區,,,南門路2號
3749,臺南市,安平區,,,國勝路82號
3750,臺南市,安平區,,,國勝路82號
3837,新竹市,香山區,,,
3838,臺南市,東區,,,
3839,臺南市,東區,,,裕信路237號
3840,臺南市,東區,,,裕信路237號
3841,臺南市,安平區,,,育平路320號
3842,臺南市,中西區,,,臺南市中西區忠義路二段 1 號
3843,高雄市,新興區,,,1鄰中正三路34號3樓
3844,臺南市,鹽水區,,,過港路21號
3845,臺南市,東區,,,裕信路237號
3846,臺南市,新營區,,,中正路23號
3635,臺中市,北屯區,,,興安路一段162號
3636,高雄市,鹽埕區,,,4鄰河西路10號
3637,臺南市,安南區,,,安中路二段 301號3樓
3638,臺南市,安南區,,,安中路二段 301號3樓
3639,臺南市,安南區,,,城安路85號
3640,臺北市,中正區,,,八德路一段1號
3982,新竹縣,竹北市,,,縣政九路146號
3983,,,,,
3984,南投縣,草屯鎮,,,中正路573號
3985,中正區,襄陽路,,,2號(二二八公園內)
3986,臺北市,中正區,,,南昌路一段1號
3987,臺南市,中西區,,,中華西路二段34號
3988,,,,,
3751,高雄市,鹽埕區,,,4鄰河西路10號
3752,臺北市,北投區,,,
3753,南投縣,魚池鄉,,,中山路
3754,南投縣,魚池鄉,,,中山路
3847,臺南市,麻豆區,,,總爺5號
3848,新竹市,北區,,,國華街68號2、3樓
3849,臺南市,新營區,,,中正路23號
3850,臺南市,關廟區,,,文化街1號
3851,桃園市,中壢區,,,復興路99號
3852,桃園市,桃園區,,,縣府路21號
3853,桃園市,桃園區,,,縣府路21號
3854,桃園市,龜山區,,,自強南路97號
3855,桃園市,桃園區,,,中正路77巷5號
3641,臺北市,中正區,,,八德路一段1號
3642,臺北市,中正區,,,八德路一段1號
3643,臺北市,大安區,,,和平東路一段162號
3989,新竹市,東區,,,文化街8號
3990,新北市,三峽區,,,中華路43巷10號
3991,台北市,中山北,,,路二段113號3樓
3992,台北市,南海路,,,47號
3993,台北市,中山南,,,路21-1號
3994,高雄市,鳳山區,,,三多一路1號
3995,高雄市,鳳山區,,,三多一路1號
3996,臺南市,新市區,,,民族路192號
3755,南投縣,魚池鄉,,,中山路
3756,南投縣,魚池鄉,,,中山路
3757,臺南市,仁德區,,,正義一街39號2樓
3758,南投縣,魚池鄉,,,中山路
3759,臺中市,西區,,,五權西路一段2號
3856,桃園市,桃園區,,,
3857,高雄市,鳳山區,,,7鄰自強一路119巷75號
3858,桃園市,桃園區,,,
3859,高雄市,美濃區,,,6鄰中正路一段59號
3860,臺南市,仁德區,,,仁義路130號
3861,臺南市,將軍區,,,
3644,臺北市,大安區,,,仁愛路三段55號
3645,臺北市,大安區,,,仁愛路三段55號
3646,臺北市,大安區,,,仁愛路三段55號
3997,臺北市,大同區,,,寧夏路89號
3998,臺北市,士林區,,,外雙溪至善路2段221號
3999,高雄市,前鎮區,,,8鄰新衙路17號
4000,高雄市,前鎮區,,,8鄰新衙路17號
4001,臺南市,中西區,,,中正路1號
3760,臺北市,大同區,,,
3761,臺中市,西區,,,五權西路一段2號
3762,苗栗縣,苗栗市,,,自治路50號
3763,臺南市,中西區,,,友愛街8-3號
3382,臺北市,內湖區,,,
3383,臺北市,信義區,,,光復南路133號
3384,臺北市,信義區,,,光復南路133號
3385,臺北市,信義區,,,市府路1號
3386,,,,,
3387,臺北市,信義區,,,光復南路133號
3388,臺北市,信義區,,,
3523,臺北市,中正區,,,八德路一段1號
3524,臺中市,西屯區,,,惠來路二段101號
3525,臺中市,西屯區,,,惠來路二段101號
3526,臺北市,中正區,,,八德路一段1號
3527,臺北市,中正區,,,八德路一段1號
3144,臺北市,信義區,,,仁愛路四段505號
3145,南投縣,南投市,,,光榮北路1號
3146,臺中市,清水區,,,忠貞路21號
3147,南投縣,南投市,,,中學路1號
3148,臺中市,清水區,,,忠貞路21號
3149,雲林縣,斗六市,,,大學路三段310號
3150,雲林縣,北港鎮,,,公園路66號
3259,新北市,新莊區,,,四維路9號3-5樓
3260,新北市,新莊區,,,四維路9號3-5樓
3261,新北市,新莊區,,,裕民街136號4-5樓
3262,新北市,新莊區,,,裕民街136號4-5樓
3263,新北市,新莊區,,,西盛街216號
3264,新北市,新莊區,,,西盛街216號
3389,臺北市,北投區,,,臺北市北投區中山路6號
3390,雲林縣,虎尾鎮,,,林森路一段528號
3391,雲林縣,斗六市,,,大學路三段310號
3392,雲林縣,斗六市,,,大學路三段310號
3393,雲林縣,斗六市,,,大學路三段310號
3394,,,,,
3395,,,,,
3396,,,,,
3397,,,,,
3022,臺北市,中山區,,,新生北路三段62巷24號
3023,臺中市,西區,,,樂群街38號
3024,新北市,板橋區,,,中正路435號
3151,南投縣,草屯鎮,,,中正路573號
3152,臺中市,中區,,,
3153,臺北市,中山區,,,
3154,新北市,萬里區,,,瑪鍊路２２１號４樓
3155,苗栗縣,卓蘭鎮,,,中山路125-1號
3156,新北市,金山區,,,龜子山8號
3157,苗栗縣,卓蘭鎮,,,中山路125-1號
3158,苗栗縣,卓蘭鎮,,,中山路125-1號
3159,苗栗縣,竹南鎮,,,公園路206號
3265,臺南市,中西區,,,
3266,臺北市,信義區,,,仁愛路四段505號
3267,臺北市,信義區,,,仁愛路四段505號
3268,新北市,新莊區,,,西盛街216號
3269,新北市,新莊區,,,西盛街216號
3398,,,,,
3399,南和村,289,,,號
3400,臺中市,西屯區,,,惠來路二段101號
3401,臺中市,西屯區,,,惠來路二段101號
3402,台北市,中山南,,,路21號，藍白建築1樓
3403,新北市,板橋區,,,府中路15號B1
3404,高雄市,鳳山區,,,光遠路161號
3405,桃園市,中壢區,,,馬祖新村11~20號
3406,桃園市,中壢區,,,馬祖新村11~20號
3025,南投縣,草屯鎮,,,中正路573號
3026,臺南市,中西區,,,中華西路二段34號
3027,中央路,241,,,號6樓
3028,桃園市,中壢區,,,中山路41號7樓A室
3029,臺北市,中山南,,,路21-1號
3030,台南市,中西區,,,永華一街75號
3031,台北市,中山區,,,南京東路二段124號9樓
3160,新北市,新莊區,,,自由路1號3-5樓
3161,臺中市,西屯區,,,文華路100號
3162,臺北市,全區域,,,
3163,金門縣,金城鎮,,,民權路32號
3164,新北市,鶯歌區,,,陶瓷街18號3樓
3270,新北市,新莊區,,,裕民街136號4-5樓
3271,臺中市,南區,,,五權南路335號
3272,臺中市,南區,,,五權南路335號
3273,臺北市,中正區,,,中山南路21號
3274,臺北市,全區域,,,
3275,高雄市,三民區,,,002鄰大順二路468號
3276,高雄市,三民區,,,002鄰大順二路468號
3407,桃園市,楊梅區,,,校前路41號2-3樓
3408,桃園市,楊梅區,,,中華街66巷45號
3409,桃園市,楊梅區,,,中興路145號
3410,桃園市,楊梅區,,,光華街26號
3411,桃園市,楊梅區,,,中興路145號
3412,桃園市,楊梅區,,,中華街66巷45號
3413,桃園市,楊梅區,,,校前路41號2-3樓
3414,南投縣,水里鄉,,,車埕火車站旁
3415,南投縣,南投市,,,中正路2號
3416,南投縣,南投市,,,中正路2號
3417,南投縣,集集鎮,,,
3418,南投縣,集集鎮,,,
3032,苗栗市,自治路,,,50號
3033,苗栗縣,竹南鎮,,,公園路206號B1
3034,新北市,板橋區,,,大觀路一段59號
3035,新北市,蘆洲區,,,中山二路162號2樓
3036,台北市,中山北,,,路二段113號3樓
3037,臺北市,迪化街,,,一段21號8樓
3038,臺北市,中山南,,,路21-1號，信義路側
3039,高雄市,前鎮區,,,新光路61號
3040,臺中市,東勢區,,,
3041,臺中市,太平區,,,
3042,臺中市,龍井區,,,
3043,臺中市,中區,,,
3044,臺中市,東區,,,
3045,臺中市,東區,,,
3046,臺中市,大里區,,,
3047,臺中市,潭子區,,,
3048,臺中市,潭子區,,,
3049,臺中市,和平區,,,
3050,臺中市,沙鹿區,,,
3165,臺中市,西區,,,五權西路一段2號
3166,臺北市,106,,,台北市大安區潮州街15號
3167,高雄市,復興三,,,路5號
3168,彰化縣,彰化市,,,74卦山路18號
3169,臺北市,大同區,,,南昌路一段1號
3277,臺中市,南區,,,五權南路335號
3278,臺北市,中正區,,,南海路41號
3279,臺中市,豐原區,,,市政路2號
3280,臺中市,豐原區,,,市政路2號
3281,新北市,板橋區,,,貴興路139號
3282,臺中市,豐原區,,,市政路2號
3283,臺中市,豐原區,,,市政路2號
3284,臺中市,豐原區,,,市政路2號
3285,臺中市,豐原區,,,市政路2號
3286,臺中市,豐原區,,,市政路2號
3287,臺中市,豐原區,,,臺中市豐原區水源路17巷2號
3288,臺中市,豐原區,,,臺中市豐原區水源路17巷2號
3289,臺南市,中西區,,,南門路與樹林街交叉路口
3419,南投縣,集集鎮,,,
3420,南投縣,集集鎮,,,民生路65號
3421,南投縣,南投市,,,中興新村光華路 123 號
3422,南投縣,南投市,,,中興新村光華路 123 號
3423,南投縣,南投市,,,中興新村光華路 123 號
3424,,,,,
3425,,,,,
3426,臺北市,中正區,,,仁愛路一段17號
3427,臺北市,台北市,,,中山區民權東路三段1號
3051,臺中市,豐原區,,,
3052,臺中市,大安區,,,
3053,臺中市,大雅區,,,
3054,臺中市,中區,,,
3055,臺中市,太平區,,,
3056,臺中市,后里區,,,文化路28號
3170,臺北市,信義區,,,仁愛路四段505號
3171,臺中市,西區,,,五權西路一段2號
3172,,,,,
3173,臺北市,大同區,,,延平北路二段33號
3174,,,,,
3175,高雄市,鳳山區,,,三多一路1號
3176,雲林縣,北港鎮,,,公園路66號
3177,臺北市,中山南,,,路21-1號
3178,南投縣,埔里鎮,,,中華路239號
3179,台北市,北投區,,,學園路1號
3180,台北市,南海路,,,47號
3181,臺北市,中山南,,,路21-1號，信義路側
3182,員林市,大饒里,,,員林大道二段99號
3290,臺中市,中區,,,成功路300號7樓
3291,臺中市,中區,,,成功路300號7樓
3292,臺中市,中區,,,成功路300號7樓
3293,高雄市,三民區,,,陽明路300號3樓
3294,臺南市,白河區,,,
3295,臺南市,白河區,,,
3296,臺南市,白河區,,,
3428,新北市,鶯歌區,,,陶瓷街18號3樓
3429,新竹縣,竹北市,,,縣政九路146號
3430,臺東縣,臺東市,,,台東市大同路254號
3431,南投縣,草屯鎮,,,中正路573號
3057,臺中市,后里區,,,文化路28號
3058,臺中市,梧棲區,,,民生街15之77號
3059,臺中市,西區,,,精誠路256號
3060,臺中市,梧棲區,,,民生街15之77號
3061,臺中市,西區,,,精誠路256號
3062,新北市,中和區,,,中和路390號2樓
3063,臺中市,中區,,,成功路300號7樓
3183,臺南市,東區,,,林森路二段46號
3184,臺南市,東區,,,林森路二段46號
3185,臺南市,東區,,,林森路二段46號
3186,桃園市,楊梅區,,,
3187,桃園市,楊梅區,,,
3188,臺南市,下營區,,,文化街117號
3189,高雄市,苓雅區,,,
3190,高雄市,苓雅區,,,
3191,高雄市,新興區,,,6鄰民生一路271號
3192,臺南市,鹽水區,,,月津路14之1號
3193,臺北市,內湖區,,,成功路5段31號
3297,臺北市,士林區,,,雨農路17-2號1樓
3298,臺南市,白河區,,,
3299,臺南市,白河區,,,
3300,臺中市,清水區,,,忠貞路21號
3301,臺中市,清水區,,,忠貞路21號
3302,臺中市,清水區,,,忠貞路21號
3303,臺中市,西區,,,英才路600號
3304,臺中市,西區,,,英才路600號
3432,宜蘭縣,五結鄉,,,五濱路二段201號
3433,臺北市,士林區,,,文林路751號
3434,臺北市,士林區,,,文林路751號
3435,臺北市,士林區,,,文林路751號
3436,臺北市,士林區,,,文林路751號
3437,臺北市,士林區,,,文林路751號
3438,臺北市,士林區,,,文林路751號
3439,臺北市,士林區,,,文林路751號
3440,臺北市,信義區,,,仁愛路4段505號
3441,臺北市,中山南,,,路21-1號，信義路側
3442,臺北市,中山南,,,路21-1號
3443,竹北市,縣政九,,,路146號
3444,桃園市,桃園區,,,縣府路21號
3445,桃園市,中壢區,,,中和路39號
3446,高雄市,三民區,,,九如一路720號
3447,臺北市,延平南,,,路98號
3448,臺北市,中山南,,,路21-1號
3449,台北市,信義區,,,菸廠路88號B1
3450,臺中市,清水區,,,忠貞路21號
3451,臺北市,中山南,,,路21-1號，信義路側
3064,新北市,板橋區,,,民生路一段30號
3065,新北市,板橋區,,,民生路一段30號
3066,金門縣,金城鎮,,,
3067,新北市,中和區,,,民享街37號2樓
3068,新北市,中和區,,,民享街37號2樓
3069,新北市,中和區,,,民享街37號2樓
3194,臺北市,中山區,,,
3195,臺北市,士林區,,,
3196,臺北市,信義區,,,
3197,南投縣,南投市,,,彰南路二段61號
3198,臺南市,南區,,,
3305,臺北市,大同區,,,赤峰街47巷16號2樓
3306,臺北市,大同區,,,赤峰街47巷16號2樓
3307,臺北市,大同區,,,赤峰街47巷16號2樓
3308,臺北市,士林區,,,文林路751號
3309,桃園市,桃園區,,,縣府路21號
3452,高雄市,前鎮區,,,新光路61號
3453,基隆市,中正區,,,北寧路369巷61號
3454,桃園市,桃園區,,,中正路1188號
3455,桃園市,中壢區,,,中美路76號
3456,桃園市,中壢區,,,光華三街10號2、3樓
3457,桃園市,中壢區,,,台貿一街100號
3458,桃園市,中壢區,,,強國路60號
3070,新北市,貢寮區,,,興隆街36號
3071,新北市,中和區,,,民享街37號2樓
3072,新北市,中和區,,,民享街37號2樓
3073,新北市,中和區,,,民享街37號2樓
3074,新北市,中和區,,,民享街37號2樓
3075,臺北市,中正區,,,漢口街一段82號2樓
3199,臺北市,中正區,,,
3200,臺北市,內湖區,,,
3201,臺北市,全區域,,,
3310,臺中市,西屯區,,,惠來路二段101號
3311,台北市,萬華區,,,成都路10號
3312,臺中市,太平區,,,大興路201號
3313,台北市,林森北,,,路107巷69號
3314,台北市,林森北,,,路107巷10號
3315,臺北市,中山南,,,路21-1號，信義路側
3316,高雄市,鳳山區,,,三多一路1號
3317,屏東市,民生路,,,4-17號
3318,臺南市,安南區,,,安吉路一段205、207號
3319,臺南市,鹽水區,,,過港路21號
3320,臺南市,新營區,,,中正路23號
3321,桃園市,大園區,,,
3322,桃園市,觀音區,,,新生路76巷8弄1號2樓之1
3323,桃園市,觀音區,,,文化路2號4樓 (觀音文教大樓4樓)
3324,桃園市,觀音區,,,大觀路一段579-1號2樓
3325,臺南市,安南區,,,安吉路一段205、207號
3459,桃園市,龍潭區,,,中興路680號
3460,桃園市,龍潭區,,,中興路680號
3461,桃園市,中壢區,,,中美路76號
3462,桃園市,中壢區,,,光華三街10號2、3樓
3463,桃園市,中壢區,,,台貿一街100號
3464,桃園市,中壢區,,,強國路60號
3465,桃園市,中壢區,,,中美路76號
3466,桃園市,中壢區,,,光華三街10號2、3樓
3467,桃園市,中壢區,,,台貿一街100號
3468,桃園市,中壢區,,,強國路60號
3469,桃園市,楊梅區,,,光華街26號
3076,臺北市,羅斯福,,,路四段一號
3077,臺北市,中正區,,,南海路41號3F
3078,臺北市,大同區,,,濟南路二段27號 悅讀館
3079,臺北市,士林區,,,文林路751號
3080,臺北市,信義區,,,仁愛路四段505號
3202,臺北市,大同區,,,
3203,,,,,
3204,臺北市,和平東,,,路一段180號7樓
3326,臺南市,安南區,,,安吉路一段205、207號
3327,臺南市,安南區,,,安吉路一段205、207號
3328,臺南市,安南區,,,安吉路一段205、207號
3329,嘉義市,東區,,,忠孝路275號
3330,臺南市,左鎮區,,,61-1號
3331,臺南市,新營區,,,中正路23號
3332,臺南市,中西區,,,中正路5巷1號
3333,臺南市,東區,,,中華東路三段332號
3470,桃園市,楊梅區,,,中興路145號
3471,桃園市,楊梅區,,,中華街66巷45號
3472,新北市,新莊區,,,中港路350號4-8樓
3473,新北市,新莊區,,,中港路350號4-8樓
3474,新北市,新莊區,,,裕民街136號4-5樓
3475,新北市,新莊區,,,裕民街136號4-5樓
3476,新北市,新莊區,,,自由路1號3-5樓
3477,新北市,新莊區,,,裕民街136號4-5樓
3478,新北市,新莊區,,,四維路9號3-5樓
3479,新北市,新莊區,,,西盛街216號
3081,臺中市,西區,,,五權西路一段2號
3082,臺中市,西區,,,五權西路一段2號
3205,臺北市,100,,,台灣台北市中正區金門街11-1號
3206,臺北市,108,,,台灣台北市萬華區康定路173巷5號
3207,,,,,
3334,臺南市,東區,,,中華東路三段332號
3335,臺南市,東區,,,中華東路三段332號
3336,臺南市,東區,,,中華東路三段332號
3337,臺南市,東區,,,中華東路三段332號
3338,新北市,萬里區,,,瑪鍊路２２１號４樓
3339,新北市,萬里區,,,瑪鍊路２２１號４樓
3340,新北市,萬里區,,,瑪鍊路２２１號４樓
3341,新北市,萬里區,,,瑪鍊路２２１號４樓
3342,新北市,金山區,,,龜子山8號
3480,新北市,新莊區,,,西盛街216號
3481,新北市,石碇區,,,
3482,新北市,石碇區,,,碇坪路一段65號
3483,新北市,石碇區,,,碇坪路一段65號
3484,新北市,石碇區,,,碇坪路一段65號
3083,臺北市,萬華區,,,昆明街142號2樓
3084,嘉義縣,嘉義縣,,,布袋鎮海興街6號
3085,新北市,樹林區,,,樹新路40-8號
3086,臺中市,學士路,,,98號
3087,新北市,蘆洲區,,,中山二路162號2樓
3088,苗栗縣,竹南鎮,,,公園路206號
3089,宜蘭市,中山路,,,二段482號
3090,台南市,中華東,,,路3段332號
3091,駁二藝,術特區,,,蓬萊區B9倉庫近高捷西子灣站出口二
3092,民雄鄉,建國路,,,2段265號
3093,臺北市,中山南,,,路21-1號，信義路側
3094,新竹縣,竹北市,,,嘉豐南路一段122號
3095,臺南市,新化區,,,中山路132號
3096,臺南市,楠西區,,,中正路309號
3208,臺北市,中正區,,,中山南路21號
3209,臺北市,中正區,,,中山南路21號
3210,臺北市,中正區,,,中山南路21號
3211,中正區,襄陽路,,,2號(二二八公園內)
3343,新北市,金山區,,,龜子山8號
3344,新北市,金山區,,,龜子山8號
3345,新北市,石門區,,,中央路9之3號2樓
3346,新北市,石門區,,,中央路9之3號2樓
3347,新北市,石門區,,,中央路9之3號2樓
3348,新北市,三芝區,,,淡金路1段37號
3349,新北市,三芝區,,,淡金路1段37號
3485,新北市,雙溪區,,,太平路50號3樓
3486,臺中市,全區域,,,
3487,臺中市,豐原區,,,圓環東路782號
3488,臺中市,豐原區,,,圓環東路782號
3489,臺中市,豐原區,,,圓環東路782號
3490,臺中市,豐原區,,,圓環東路782號
3491,臺北市,中正區,,,中山南路20號
3492,臺中市,大雅區,,,雅潭路四段800號
3493,臺中市,大雅區,,,雅潭路四段800號
3494,新北市,蘆洲區,,,永平街1號3樓
3097,高雄市,新興區,,,1鄰中正三路34號3樓
3098,桃園市,楊梅區,,,
3099,桃園市,楊梅區,,,光華街26號
3100,桃園市,楊梅區,,,光華街26號
3101,桃園市,楊梅區,,,中華街66巷45號
3102,桃園市,楊梅區,,,校前路41號2-3樓
3103,新竹市,東區,,,
3104,臺南市,北門區,,,港北49號
3105,臺南市,下營區,,,文化街117號
3106,臺中市,南屯區,,,
3107,臺中市,大肚區,,,
3108,高雄市,甲仙區,,,6鄰中山路48號
3109,高雄市,三民區,,,002鄰大順二路468號
3212,中正區,襄陽路,,,25號(臺博館斜對面)
3213,臺東縣,臺東市,,,博物館路1號
3214,臺北市,北投區,,,學園路一號
3215,新竹市,54東,,,大路二段17號
3216,新竹市,54東,,,大路二段17號
3217,新竹市,54東,,,大路二段17號
3218,,,,,
3219,,,,,
3220,臺中市,西屯區,,,惠來路二段101號
3221,台南市,中西區,,,永華一街59號
3350,新北市,三芝區,,,淡金路1段37號
3351,新北市,三芝區,,,淡金路1段37號
3352,新北市,三峽區,,,永安街9巷5號2樓
3353,新北市,新莊區,,,四維路9號3-5樓
3354,新北市,新莊區,,,中港路350號4-8樓
3355,新北市,新莊區,,,四維路9號3-5樓
3356,新北市,板橋區,,,貴興路139號
3495,新北市,蘆洲區,,,永平街1號3樓
3496,新北市,蘆洲區,,,永安南路2段134號2樓
3497,新北市,蘆洲區,,,民權路143號
3498,新北市,蘆洲區,,,長安街96號3樓
3110,高雄市,苓雅區,,,001鄰五福一路67號
3111,高雄市,苓雅區,,,001鄰五福一路67號
3112,高雄市,三民區,,,002鄰大順二路468號
3113,臺中市,新社區,,,
3114,臺中市,潭子區,,,得天街33號
3115,高雄市,橋頭區,,,24鄰隆豐路7號
3116,高雄市,杉林區,,,
3117,高雄市,林園區,,,林園北路236號
3118,高雄市,旗津區,,,中洲三路528號
3119,高雄市,旗津區,,,中洲三路528號
3222,新竹市,大學路,,,1001號
3223,高雄市,鳳山區,,,三多一路1號
3224,臺中市,西屯區,,,惠來路二段101號
3225,臺北市,中山南,,,路21-1號
3226,台北市,中山南,,,路21-1號
3227,金門縣,金城鎮,,,環島北路一段66號
3228,臺北市,迪化街,,,一段21號8樓
3229,臺北市,迪化街,,,一段21號8樓
3230,臺北市,迪化街,,,一段21號9樓
3231,新竹市,大學路,,,1001號
3232,高雄市,鹽埕區,,,河西路99號
3233,高雄市,鳳山區,,,三多一路1號
3234,高雄市,楠梓區,,,德惠路55號3樓
3235,高雄市,美濃區,,,6鄰中正路一段59號
3236,高雄市,大社區,,,7鄰自強街11號
3237,新竹市,東區,,,光復路二段101號
3238,新北市,八里區,,,博物館路200號
3357,新北市,板橋區,,,貴興路139號
3358,新北市,板橋區,,,貴興路139號
3359,新北市,板橋區,,,貴興路139號
3360,新北市,蘆洲區,,,永平街1號3樓
3361,高雄市,鼓山區,,,6鄰美術館路80號
3362,新北市,石碇區,,,碇坪路一段65號
3363,臺中市,清水區,,,忠貞路21號
3499,新北市,蘆洲區,,,長安街96號3樓
3500,新北市,蘆洲區,,,長安街96號3樓
3501,新北市,石碇區,,,碇坪路一段65號
3502,臺北市,大同區,,,民族西路141號
3503,新北市,板橋區,,,
3120,高雄市,旗津區,,,中洲三路528號
3121,高雄市,旗津區,,,中洲三路528號
3122,臺中市,石岡區,,,
3123,臺中市,西區,,,樂群街38號
3124,高雄市,鼓山區,,,6鄰美術館路80號
3125,新北市,中和區,,,民享街37號2樓
3126,新北市,中和區,,,民享街37號2樓
3239,臺南市,東區,,,中華東路三段332號
3240,高雄市,楠梓區,,,德惠路55號3樓
3241,高雄市,三民區,,,陽明路300號3樓
3242,高雄市,彌陀區,,,2鄰中正路281巷50號
3243,臺南市,仁德區,,,
3244,高雄市,茄萣區,,,24鄰濱海路四段31巷1號
3245,高雄市,三民區,,,4鄰裕誠路1號
3364,臺中市,清水區,,,忠貞路21號
3365,臺中市,清水區,,,忠貞路21號
3366,桃園市,大園區,,,高鐵北路二段140號7樓
3367,嘉義縣,布袋鎮,,,
3368,臺北市,大安區,,,和平東路一段180號7樓
3504,臺南市,中西區,,,
3505,臺北市,中正區,,,八德路一段1號
3506,臺北市,中正區,,,八德路一段1號
3507,新北市,板橋區,,,陽明街166號
3508,新北市,板橋區,,,陽明街166號
3509,新北市,板橋區,,,陽明街166號
3510,新北市,板橋區,,,陽明街166號
3511,新北市,板橋區,,,陽明街166號
3512,新北市,板橋區,,,陽明街166號
3127,臺北市,萬華區,,,康定路、昆明街之間的廣州街北側，老松國小的南側
3128,臺北市,萬華區,,,康定路、昆明街之間的廣州街北側，老松國小的南側
3129,新北市,中和區,,,民享街37號2樓
